Corpus;TextID;Length;Words;Expected Sentiment;AlchemyApi;Lymbix;MLAnalyzer;Repustate;Semantria;Sentigem;Skytle;Textalytics;Textprocessing
1;3312708;95;13;OTHER;POSITIVE;OTHER;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER
1;1231501;35;5;OTHER;NEGATIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
1;2533350;81;15;NEGATIVE;POSITIVE;NEGATIVE;POSITIVE;OTHER;NEGATIVE;POSITIVE;OTHER;OTHER;NEGATIVE
1;53233;92;15;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;490398;46;5;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;122056;75;10;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;260813;22;4;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;3031009;90;11;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER
1;2533331;38;3;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1820696;37;5;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;885105;115;23;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;381957;132;20;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1585224;47;5;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE
1;2739996;79;12;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2801363;109;16;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
1;902610;131;22;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE
1;282344;52;10;NEGATIVE;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;642306;59;8;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;NEGATIVE
1;2801392;78;13;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2409816;79;15;OTHER;POSITIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;POSITIVE;OTHER;OTHER;NEGATIVE
1;121990;74;14;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;POSITIVE
1;746173;58;10;OTHER;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;1091646;44;6;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;1880409;125;13;OTHER;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;282317;129;10;OTHER;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;2587078;130;22;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;1897595;150;24;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;NEGATIVE
1;490019;150;24;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;2687882;119;21;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;435308;83;12;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
1;313013;30;4;OTHER;NEGATIVE;OTHER;POSITIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;POSITIVE
1;334068;132;22;POSITIVE;NEGATIVE;POSITIVE;OTHER;OTHER;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER
1;282418;128;18;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;POSITIVE
1;2322655;74;11;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;2115030;78;14;NEGATIVE;NEGATIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;NEGATIVE;NEGATIVE
1;2184912;57;10;OTHER;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;529069;63;6;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;NEGATIVE
1;1179199;84;14;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
1;1647311;53;10;OTHER;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;null;NEGATIVE
1;1682264;72;13;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER
1;2019916;29;3;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1161964;31;4;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1040976;88;14;OTHER;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER
1;3542212;128;23;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;NEGATIVE
1;1040983;137;25;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;871884;58;9;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
1;282481;128;23;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;POSITIVE
1;190499;137;20;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER
1;364814;115;19;OTHER;POSITIVE;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER
1;282441;61;8;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2571398;40;6;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE
1;435201;38;5;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;POSITIVE
1;2889788;58;9;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE
1;2548428;47;5;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;364802;87;11;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;854322;89;13;OTHER;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;POSITIVE;NEGATIVE
1;2342347;78;8;OTHER;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;2548436;64;11;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;3449713;149;23;OTHER;NEGATIVE;OTHER;POSITIVE;POSITIVE;NEGATIVE;OTHER;OTHER;null;OTHER
1;87182;136;18;OTHER;POSITIVE;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER
1;780982;55;8;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;1560655;131;19;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER
1;1250782;136;22;NEGATIVE;NEGATIVE;OTHER;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE
1;156027;76;11;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2149612;129;24;NEGATIVE;POSITIVE;OTHER;POSITIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE
1;933063;106;19;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
1;1514768;129;18;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;NEGATIVE
1;2004516;84;12;OTHER;POSITIVE;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;948284;150;28;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE
1;3328447;93;17;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1439342;73;11;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2602456;47;7;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;2517916;57;8;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;NEGATIVE
1;2392272;58;11;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE
1;3542067;48;6;OTHER;POSITIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;155977;94;14;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER
1;746490;57;8;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;2533033;106;18;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
1;1849828;135;22;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER
1;2342250;79;15;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE
1;2643091;73;13;NEGATIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;POSITIVE;NEGATIVE
1;104807;52;9;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;POSITIVE;NEGATIVE
1;2357649;108;18;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;null;OTHER
1;1422053;73;11;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;2003395;74;11;POSITIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;886705;100;13;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE
1;421443;41;5;OTHER;OTHER;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;157341;57;8;OTHER;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
1;1602115;70;10;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
1;1743154;53;5;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;2253989;93;12;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;null;NEGATIVE
1;529869;103;11;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;POSITIVE
1;3541964;56;10;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
1;51509;110;17;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;121395;93;17;OTHER;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;POSITIVE
1;3329627;94;14;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2324413;31;4;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2907042;103;18;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE
1;2907040;103;18;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE
1;1866437;72;13;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;381596;35;4;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2531666;145;18;NEGATIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;NEGATIVE
1;226769;147;29;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;POSITIVE;POSITIVE;OTHER;NEGATIVE
1;2306845;62;7;POSITIVE;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;1474587;49;7;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;POSITIVE
1;591511;111;19;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1621879;86;16;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;POSITIVE
1;579786;43;5;OTHER;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;746571;38;6;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;NEGATIVE
1;1093330;28;2;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2688129;70;11;POSITIVE;POSITIVE;POSITIVE;NEGATIVE;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
1;157196;135;18;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
1;139983;93;17;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;1663449;118;13;OTHER;NEGATIVE;NEGATIVE;POSITIVE;POSITIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER
1;2393993;95;16;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;2307034;86;14;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;POSITIVE
1;2133843;115;22;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;NEGATIVE
1;2765164;63;10;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
1;157204;146;23;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER
1;1024270;90;12;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;503996;76;17;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE;NEGATIVE
1;1058711;51;3;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER
1;3489354;151;27;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;3504776;112;20;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;2765133;58;9;NEGATIVE;OTHER;OTHER;POSITIVE;POSITIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE
1;2627395;118;16;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE
1;261303;69;9;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;703157;131;23;NEGATIVE;NEGATIVE;POSITIVE;OTHER;NEGATIVE;OTHER;POSITIVE;POSITIVE;NEGATIVE;NEGATIVE
1;452358;59;10;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;1822216;62;8;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;564389;113;19;OTHER;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER
1;2202640;119;19;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;1322786;26;4;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE
1;2098845;43;8;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;2236585;43;7;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;2642903;101;16;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;2271521;96;16;OTHER;NEGATIVE;OTHER;OTHER;POSITIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE
1;421543;54;8;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;1989746;24;1;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;421537;31;4;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;2271545;126;24;POSITIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER
1;2271544;109;19;NEGATIVE;POSITIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;POSITIVE;OTHER;OTHER;NEGATIVE
1;886610;149;31;NEGATIVE;POSITIVE;OTHER;OTHER;POSITIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE
1;1353573;88;14;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER
1;1927318;82;14;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER
1;3489775;81;15;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
1;2765046;24;3;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;2677682;84;12;POSITIVE;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;1250091;59;9;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE
1;1143270;28;3;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
1;2183353;136;24;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;2627275;96;18;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
1;1682734;117;21;OTHER;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE
1;2236799;145;26;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
1;720785;87;16;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;POSITIVE;NEGATIVE;POSITIVE;NEGATIVE;OTHER;NEGATIVE
1;685598;150;26;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;NEGATIVE;POSITIVE;NEGATIVE;OTHER;NEGATIVE
1;2817510;130;23;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;2378504;85;10;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER
1;3190250;128;20;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE
1;1197220;56;9;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;106376;87;17;OTHER;POSITIVE;POSITIVE;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE
1;2236686;132;24;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE
1;1250158;68;10;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
1;824784;73;10;POSITIVE;NEGATIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER
1;192122;58;8;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;871302;58;9;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;NEGATIVE
1;521653;20;2;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;641746;58;8;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE
1;1787596;100;14;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;POSITIVE
1;296079;38;6;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
1;1302258;31;5;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE
1;1492272;54;6;POSITIVE;NEGATIVE;OTHER;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;404240;27;4;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE
1;157442;140;24;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE;OTHER
1;381805;88;14;OTHER;OTHER;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;157503;84;11;OTHER;POSITIVE;OTHER;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
1;1822566;87;14;OTHER;POSITIVE;OTHER;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE
1;3225503;146;25;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;NEGATIVE
1;106367;74;14;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;1197114;115;16;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE
1;1989970;77;13;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
1;2738284;36;4;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER
1;901813;66;12;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER
1;106265;150;32;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;NEGATIVE
1;261578;139;21;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;POSITIVE
1;3060069;121;18;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;243982;85;13;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
1;2722992;131;18;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
1;1179880;46;9;NEGATIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;null;POSITIVE
1;545022;143;26;NEGATIVE;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;NEGATIVE
1;2782415;136;23;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;NEGATIVE;OTHER;POSITIVE
1;1214812;31;5;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;POSITIVE
1;720713;72;11;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;3060061;96;14;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
1;840083;55;8;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE
1;2359280;96;15;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE
